OrderID , order_date,Customer_Key,Product_Key ,Rep,qty,unit_price ,net_amount
101998,2025-08-11,212,3,1,19,1648.77,26627.64
101999,2024-07-29,145,12,16,7,1192.37,7511.93
102000,2024-07-10,97,4,23,15,4210.9,56847.15
102001,2023-04-01,289,7,18,16,11044.9,159046.56
102002,2023-04-07,147,6,3,20,8457.66,169153.2
102003,2023-12-02,192,11,12,18,4866.69,83220.4
102004,2024-12-11,209,3,19,13,1648.77,21434.01
102005,2024-08-21,76,11,25,16,4866.69,70080.34
102006,2025-06-03,45,10,9,5,4677.47,23387.35
102007,2025-08-13,231,9,22,6,2112.21,10772.27
102008,2023-10-25,175,9,21,6,2112.21,10772.27
102009,2024-02-26,203,2,14,4,576.14,1843.65
102010,2025-11-30,54,10,1,9,4677.47,35782.65
102011,2023-12-04,117,11,23,11,4866.69,50856.91
102012,2025-02-03,281,7,17,13,11044.9,143583.7
102013,2025-04-15,55,4,21,15,4210.9,63163.5
102014,2024-01-21,1,9,4,16,2112.21,33795.36
102015,2024-09-19,124,7,10,7,11044.9,73448.58
102016,2024-01-27,13,1,1,10,7004.72,70047.2
102017,2023-05-27,35,5,15,4,12606.96,47906.45
102018,2025-04-05,6,12,20,10,1192.37,11923.7
102019,2024-09-14,220,10,19,16,4677.47,71097.54
102020,2025-10-03,17,8,11,12,8152.69,97832.28
102021,2025-02-24,276,2,14,19,576.14,10399.33
102022,2025-10-01,14,7,2,16,11044.9,159046.56
102023,2024-05-31,279,2,3,8,576.14,4148.21
102024,2023-07-12,233,7,24,11,11044.9,121493.9
102025,2023-03-12,166,5,18,15,12606.96,189104.4
102026,2023-01-22,66,10,22,1,4677.47,3975.85
102027,2025-10-25,93,8,9,19,8152.69,154901.11
102028,2023-04-10,130,10,4,17,4677.47,75541.14
102029,2024-08-23,84,1,10,20,7004.72,140094.4
102030,2023-11-14,40,4,16,16,4210.9,67374.4
102031,2023-12-28,193,1,10,6,7004.72,42028.32
102032,2025-10-07,118,12,15,4,1192.37,4769.48
102033,2023-02-18,225,8,12,14,8152.69,114137.66
102034,2025-01-24,279,2,14,16,576.14,9218.24
102035,2025-05-14,35,2,3,9,576.14,4407.47
102036,2025-08-30,206,9,8,5,2112.21,10561.05
102037,2024-01-18,101,8,22,18,8152.69,146748.42
102038,2023-05-17,95,10,14,4,4677.47,17774.39
102039,2023-10-29,154,3,24,13,1648.77,21434.01
102040,2023-01-25,58,9,22,9,2112.21,18059.4
102041,2023-10-08,164,4,16,7,4210.9,29476.3
102042,2025-09-07,110,2,6,13,576.14,7115.33
102043,2023-05-26,75,11,5,17,4866.69,82733.73
102044,2025-09-05,263,2,19,6,576.14,3456.84
102045,2025-01-10,116,5,14,2,12606.96,22692.53
102046,2024-10-18,203,1,7,12,7004.72,84056.64
102047,2024-04-05,66,8,20,17,8152.69,117806.37
102048,2023-11-19,124,10,17,10,4677.47,44435.96
102049,2023-03-05,214,2,18,3,576.14,1555.58
102050,2023-03-23,190,5,13,9,12606.96,107789.51
102051,2024-11-30,156,9,20,11,2112.21,19749.16
102052,2025-08-20,262,8,13,19,8152.69,139411.0
102053,2023-10-09,241,6,3,16,8457.66,108258.05
102054,2023-05-09,129,11,9,9,4866.69,37230.18
102055,2024-04-11,161,6,8,19,8457.66,160695.54
102056,2024-01-28,172,9,22,14,2112.21,29570.94
102057,2024-01-21,72,12,10,7,1192.37,7511.93
102058,2024-10-19,105,8,19,17,8152.69,138595.73
102059,2024-08-19,127,4,20,11,4210.9,46319.9
102060,2025-10-14,192,4,13,16,4210.9,60636.96
102061,2025-07-29,276,6,5,9,8457.66,72312.99
102062,2025-02-10,282,7,1,3,11044.9,33134.7
102063,2025-10-10,233,9,19,9,2112.21,18059.4
102064,2024-06-28,27,7,21,16,11044.9,167882.48
102065,2025-03-03,161,2,5,6,576.14,3456.84
102066,2023-04-22,22,2,9,4,576.14,2189.33
102067,2023-07-16,217,4,2,19,4210.9,80007.1
102068,2024-07-21,146,7,8,8,11044.9,88359.2
102069,2024-06-30,283,6,8,5,8457.66,42288.3
102070,2024-03-26,88,7,7,18,11044.9,188867.79
102071,2023-07-06,293,12,20,9,1192.37,9658.2
102072,2024-05-19,209,4,8,15,4210.9,60005.32
102073,2024-03-27,144,2,1,8,576.14,4148.21
102074,2025-03-02,229,4,8,4,4210.9,15159.24
102075,2025-06-28,227,3,24,13,1648.77,18218.91
102076,2023-02-17,278,5,7,16,12606.96,191625.79
102077,2024-12-02,165,1,16,17,7004.72,113126.23
102078,2024-02-25,191,3,23,3,1648.77,4698.99
102079,2025-02-12,87,7,7,7,11044.9,77314.3
102080,2024-05-24,149,4,13,20,4210.9,71585.3
102081,2024-05-14,34,8,23,1,8152.69,8152.69
102082,2025-02-19,11,8,14,15,8152.69,103946.8
102083,2024-06-06,179,4,9,12,4210.9,42951.18
102084,2023-11-20,87,4,19,17,4210.9,68006.03
102085,2023-03-16,196,6,2,8,8457.66,67661.28
102086,2023-07-09,284,1,9,3,7004.72,19963.45
102087,2023-11-02,151,3,14,9,1648.77,12613.09
102088,2025-04-18,160,3,17,3,1648.77,4946.31
102089,2023-04-17,294,11,24,6,4866.69,29200.14
102090,2025-05-16,86,4,1,7,4210.9,28002.48
102091,2023-07-27,138,3,18,4,1648.77,5935.57
102092,2025-01-25,92,3,18,6,1648.77,9892.62
102093,2023-12-18,140,9,1,17,2112.21,34112.19
102094,2023-10-04,86,1,16,5,7004.72,31521.24
102095,2025-01-22,294,5,15,8,12606.96,95812.9
102096,2024-05-23,83,11,20,2,4866.69,9733.38
102097,2023-01-02,148,8,17,16,8152.69,117398.74
102098,2025-04-07,269,8,21,17,8152.69,138595.73
102099,2025-04-09,129,9,14,6,2112.21,12039.6
102100,2023-03-16,106,2,20,12,576.14,6222.31
102101,2025-04-24,196,7,10,12,11044.9,132538.8
102102,2023-02-02,111,7,25,5,11044.9,52463.27
102103,2023-10-14,155,7,8,5,11044.9,55224.5
102104,2025-06-18,130,8,13,15,8152.69,110061.31
102105,2024-02-24,238,3,14,2,1648.77,3297.54
102106,2023-07-27,152,6,2,12,8457.66,96417.32
102107,2025-06-06,40,10,10,12,4677.47,50516.68
102108,2023-03-24,246,2,12,11,576.14,6337.54
102109,2023-12-06,6,2,5,18,576.14,10370.52
102110,2024-03-23,267,6,1,15,8457.66,120521.66
102111,2025-07-31,178,10,11,10,4677.47,46774.7
102112,2023-09-10,225,8,14,17,8152.69,138595.73
102113,2025-11-02,35,3,13,11,1648.77,16322.82
102114,2024-07-01,74,3,25,7,1648.77,11541.39
102115,2025-03-18,113,1,2,10,7004.72,70047.2
102116,2025-05-06,292,4,14,5,4210.9,20001.77
102117,2024-03-07,1,2,6,2,576.14,1152.28
102118,2023-05-16,113,8,6,16,8152.69,130443.04
102119,2024-12-02,191,8,9,19,8152.69,147156.05
102120,2024-11-08,168,9,5,19,2112.21,38125.39
102121,2024-05-17,116,1,14,16,7004.72,112075.52
102122,2024-09-07,256,12,13,2,1192.37,1907.79
102123,2024-06-11,55,3,18,8,1648.77,11871.14
102124,2024-05-24,238,3,4,18,1648.77,28193.97
102125,2025-03-29,215,10,11,10,4677.47,46774.7
102126,2025-09-12,34,6,2,14,8457.66,112486.88
102127,2025-04-28,243,1,11,12,7004.72,84056.64
102128,2025-10-04,203,10,7,13,4677.47,57766.75
102129,2024-05-13,85,6,6,20,8457.66,169153.2
102130,2023-06-19,52,2,3,1,576.14,576.14
102131,2023-07-09,78,1,1,16,7004.72,112075.52
102132,2025-01-21,183,11,19,3,4866.69,14600.07
102133,2024-11-07,52,1,19,3,7004.72,16811.33
102134,2024-01-29,88,7,16,4,11044.9,44179.6
102135,2025-12-13,37,10,10,5,4677.47,23387.35
102136,2024-06-16,81,11,25,17,4866.69,82733.73
102137,2024-08-04,17,7,11,6,11044.9,59642.46
102138,2025-01-04,261,5,10,13,12606.96,155695.96
102139,2024-09-25,168,4,8,15,4210.9,63163.5
102140,2023-06-12,31,10,4,5,4677.47,23387.35
102141,2023-11-02,38,5,25,11,12606.96,124808.9
102142,2025-09-13,223,7,4,18,11044.9,178927.38
102143,2024-03-05,243,11,2,12,4866.69,58400.28
102144,2023-05-16,26,1,9,13,7004.72,91061.36
102145,2025-03-25,166,8,5,11,8152.69,80711.63
102146,2024-10-06,291,12,6,1,1192.37,1013.51
102147,2024-05-28,213,2,16,11,576.14,6337.54
102148,2024-05-06,263,10,16,9,4677.47,35782.65
102149,2025-05-05,20,1,21,12,7004.72,75650.98
102150,2025-02-02,173,1,4,16,7004.72,100867.97
102151,2024-02-18,109,3,11,17,1648.77,28029.09
102152,2025-12-18,101,7,25,2,11044.9,20985.31
102153,2024-08-17,276,8,2,10,8152.69,81526.9
102154,2023-05-09,243,7,15,20,11044.9,209853.1
102155,2024-04-01,231,5,10,2,12606.96,22692.53
102156,2024-06-04,203,5,1,17,12606.96,214318.32
102157,2025-07-09,123,7,1,14,11044.9,154628.6
102158,2024-07-14,275,9,14,1,2112.21,2006.6
102159,2024-09-19,27,8,19,7,8152.69,54215.39
102160,2023-08-26,121,7,18,11,11044.9,121493.9
102161,2023-01-30,220,2,11,8,576.14,3917.75
102162,2023-09-23,133,3,22,10,1648.77,14838.93
102163,2025-05-23,105,12,6,12,1192.37,14308.44
102164,2024-09-25,278,12,18,3,1192.37,3577.11
102165,2023-09-06,2,4,3,9,4210.9,30318.48
102166,2025-07-13,173,2,17,18,576.14,9851.99
102167,2024-07-23,43,6,3,12,8457.66,101491.92
102168,2024-05-27,10,10,25,3,4677.47,11225.93
102169,2024-12-01,83,9,23,18,2112.21,38019.78
102170,2024-12-20,16,6,13,14,8457.66,118407.24
102171,2025-04-04,109,3,7,20,1648.77,31326.63
102172,2023-05-18,117,11,25,16,4866.69,73973.69
102173,2024-10-21,189,4,2,2,4210.9,8000.71
102174,2024-12-28,9,11,12,11,4866.69,50856.91
102175,2024-10-07,238,2,5,4,576.14,2189.33
102176,2023-08-27,70,8,16,18,8152.69,117398.74
102177,2024-11-28,62,10,2,11,4677.47,51452.17
102178,2025-05-21,151,1,4,2,7004.72,11908.02
102179,2023-10-08,133,7,5,9,11044.9,99404.1
102180,2023-06-02,272,6,3,16,8457.66,135322.56
102181,2023-02-16,14,5,11,6,12606.96,68077.58
102182,2025-12-11,52,6,4,4,8457.66,27064.51
102183,2024-10-13,64,3,19,7,1648.77,10964.32
102184,2023-04-11,142,5,25,18,12606.96,204232.75
102185,2023-06-13,282,10,23,18,4677.47,84194.46
102186,2024-09-01,52,7,25,2,11044.9,22089.8
102187,2023-07-10,171,5,24,2,12606.96,25213.92
102188,2023-01-09,55,8,2,16,8152.69,117398.74
102189,2023-08-07,136,3,19,18,1648.77,25226.18
102190,2024-11-15,87,3,21,19,1648.77,28193.97
102191,2023-02-04,241,4,24,5,4210.9,21054.5
102192,2025-11-09,123,7,1,17,11044.9,159598.81
102193,2024-01-20,253,9,8,2,2112.21,4013.2
102194,2025-03-06,99,9,10,12,2112.21,25346.52
102195,2025-04-22,297,5,9,8,12606.96,95812.9
102196,2025-05-10,131,11,20,16,4866.69,77867.04
102197,2024-01-27,130,12,5,19,1192.37,22655.03
102198,2023-09-03,128,3,23,2,1648.77,3297.54
102199,2023-04-06,37,11,13,5,4866.69,19466.76
102200,2023-08-19,295,1,21,7,7004.72,44129.74
102201,2023-01-29,212,2,11,7,576.14,3831.33
102202,2023-09-10,189,6,14,13,8457.66,98954.62
102203,2025-06-27,104,11,5,7,4866.69,34066.83
102204,2024-05-12,251,8,9,14,8152.69,114137.66
102205,2025-08-07,82,1,2,15,7004.72,99817.26
102206,2023-08-15,148,3,10,9,1648.77,14838.93
102207,2025-08-27,272,2,19,15,576.14,8642.1
102208,2025-07-09,103,12,9,16,1192.37,15262.34
102209,2025-09-10,113,8,5,1,8152.69,7337.42
102210,2025-02-26,113,9,17,5,2112.21,10561.05
102211,2025-12-05,131,12,4,9,1192.37,9121.63
102212,2024-09-27,207,1,3,19,7004.72,106471.74
102213,2024-08-02,130,4,25,18,4210.9,64426.77
102214,2025-12-21,94,11,16,17,4866.69,82733.73
102215,2024-11-01,284,7,19,11,11044.9,121493.9
102216,2023-08-11,157,12,25,14,1192.37,16693.18
102217,2024-02-13,206,11,20,19,4866.69,87843.75
102218,2025-08-24,101,4,11,2,4210.9,7158.53
102219,2024-05-08,273,6,16,8,8457.66,64278.22
102220,2023-06-06,53,10,5,8,4677.47,35548.77
102221,2025-08-14,212,9,24,3,2112.21,6336.63
102222,2025-06-22,70,4,24,7,4210.9,29476.3
102223,2024-06-09,6,10,14,4,4677.47,14967.9
102224,2025-07-10,108,2,11,8,576.14,4378.66
102225,2024-05-27,275,12,21,8,1192.37,9538.96
102226,2023-12-09,4,8,7,14,8152.69,97017.01
102227,2025-10-28,299,4,19,9,4210.9,37898.1
102228,2024-12-31,232,9,23,6,2112.21,12673.26
102229,2023-02-13,141,4,6,6,4210.9,25265.4
102230,2024-01-03,101,4,7,5,4210.9,21054.5
102231,2025-07-09,116,10,5,2,4677.47,9354.94
102232,2024-02-23,188,11,25,10,4866.69,43800.21
102233,2023-05-10,82,8,13,1,8152.69,8152.69
102234,2023-12-25,216,2,3,6,576.14,3456.84
102235,2023-08-11,223,4,23,6,4210.9,25265.4
102236,2025-12-23,300,6,15,6,8457.66,45671.36
102237,2024-03-17,230,7,6,20,11044.9,198808.2
102238,2024-10-08,134,10,7,1,4677.47,4677.47
102239,2025-08-10,47,10,4,5,4677.47,19879.25
102240,2025-12-28,58,9,16,13,2112.21,23339.92
102241,2023-10-04,28,9,6,18,2112.21,32316.81
102242,2024-05-07,26,9,20,18,2112.21,32316.81
102243,2023-06-21,174,9,18,3,2112.21,6336.63
102244,2023-10-06,92,1,14,16,7004.72,95264.19
102245,2024-03-27,46,9,5,20,2112.21,40131.99
102246,2023-06-14,165,8,6,9,8152.69,58699.37
102247,2023-03-09,6,1,25,1,7004.72,5954.01
102248,2023-06-21,166,3,25,19,1648.77,31326.63
102249,2025-09-11,51,8,18,12,8152.69,97832.28
102250,2023-02-22,77,6,11,13,8457.66,98954.62
102251,2025-10-29,149,5,9,6,12606.96,75641.76
102252,2025-09-03,148,8,17,3,8152.69,24458.07
102253,2024-08-14,257,10,2,11,4677.47,51452.17
102254,2025-06-09,240,1,2,20,7004.72,140094.4
102255,2024-05-18,194,6,21,11,8457.66,93034.26
102256,2024-07-17,272,3,13,13,1648.77,20362.31
102257,2023-11-02,138,9,8,11,2112.21,23234.31
102258,2024-09-27,88,10,13,2,4677.47,8887.19
102259,2025-08-20,28,7,7,8,11044.9,83941.24
102260,2025-07-31,182,1,25,20,7004.72,126084.96
102261,2025-12-12,95,3,3,2,1648.77,3297.54
102262,2023-09-08,201,5,17,4,12606.96,42863.66
102263,2023-01-11,134,11,24,9,4866.69,35040.17
102264,2025-08-28,256,4,17,7,4210.9,29476.3
102265,2025-12-18,33,7,9,8,11044.9,88359.2
102266,2025-03-30,152,12,6,17,1192.37,19256.78
102267,2024-09-21,209,5,6,1,12606.96,12606.96
102268,2023-09-25,189,12,24,17,1192.37,19256.78
102269,2024-05-30,43,8,2,13,8152.69,105984.97
102270,2025-03-09,81,6,25,12,8457.66,91342.73
102271,2023-03-28,96,7,8,12,11044.9,132538.8
102272,2024-08-24,99,12,1,3,1192.37,3398.25
102273,2024-07-27,149,9,19,17,2112.21,34112.19
102274,2024-04-07,56,6,8,18,8457.66,137014.09
102275,2024-07-18,170,12,5,15,1192.37,16991.27
102276,2024-11-27,20,5,22,2,12606.96,20171.14
102277,2024-02-24,111,4,25,12,4210.9,50530.8
102278,2024-10-07,63,7,24,8,11044.9,79523.28
102279,2023-07-04,49,12,20,15,1192.37,16991.27
102280,2023-09-11,279,1,20,7,7004.72,49033.04
102281,2024-02-10,253,4,5,13,4210.9,52004.61
102282,2023-03-22,209,1,24,3,7004.72,16811.33
102283,2025-10-31,255,6,13,4,8457.66,32139.11
102284,2025-04-13,283,12,17,1,1192.37,1192.37
102285,2023-02-24,16,10,4,11,4677.47,46306.95
102286,2023-09-19,269,1,8,13,7004.72,91061.36
102287,2025-10-15,136,12,10,20,1192.37,23847.4
102288,2025-04-30,2,10,22,7,4677.47,32742.29
102289,2024-12-09,69,1,3,10,7004.72,66544.84
102290,2025-12-13,295,5,4,18,12606.96,226925.28
102291,2025-12-21,245,6,1,19,8457.66,160695.54
102292,2024-02-03,88,12,6,7,1192.37,7929.26
102293,2023-05-31,123,8,9,11,8152.69,89679.59
102294,2024-06-06,19,12,24,10,1192.37,11923.7
102295,2023-03-29,188,11,1,11,4866.69,53533.59
102296,2025-05-27,223,12,2,17,1192.37,18243.26
102297,2023-09-21,219,1,2,7,7004.72,41678.08
102298,2024-02-21,185,7,13,20,11044.9,220898.0
102299,2023-02-25,198,3,22,15,1648.77,24731.55
102300,2024-03-11,52,3,25,7,1648.77,11541.39
102301,2023-04-17,221,9,18,6,2112.21,12039.6
102302,2025-09-20,218,9,21,5,2112.21,10033.0
102303,2024-06-24,149,12,2,4,1192.37,4769.48
102304,2023-01-11,271,8,25,7,8152.69,57068.83
102305,2025-12-18,70,7,2,7,11044.9,77314.3
102306,2023-09-12,28,2,22,12,576.14,6568.0
102307,2023-04-08,260,6,19,19,8457.66,144625.99
102308,2024-08-08,294,3,1,15,1648.77,19785.24
102309,2023-12-06,207,10,23,19,4677.47,84428.33
102310,2025-02-08,152,9,21,20,2112.21,38019.78
102311,2025-07-23,46,9,10,5,2112.21,10033.0
102312,2025-02-25,292,4,5,11,4210.9,44003.9
102313,2025-10-21,159,10,20,7,4677.47,26193.83
102314,2023-08-10,95,4,10,5,4210.9,18949.05
102315,2023-04-23,209,10,23,1,4677.47,3741.98
102316,2025-03-26,61,8,25,14,8152.69,91310.13
102317,2025-06-24,90,12,7,10,1192.37,11327.51
102318,2024-04-12,267,10,8,11,4677.47,46306.95
102319,2025-01-10,125,9,5,18,2112.21,34217.8
102320,2024-08-06,2,6,14,4,8457.66,27064.51
102321,2025-06-08,175,1,18,5,7004.72,33272.42
102322,2023-10-28,223,11,9,3,4866.69,13140.06
102323,2025-02-13,177,7,21,3,11044.9,28164.5
102324,2025-09-13,219,2,22,5,576.14,2592.63
102325,2024-10-04,293,6,25,4,8457.66,33830.64
102326,2024-06-30,205,9,5,8,2112.21,16052.8
102327,2025-11-08,140,11,2,1,4866.69,4380.02
102328,2024-04-03,1,1,22,17,7004.72,113126.23
102329,2025-03-08,33,1,4,13,7004.72,86508.29
102330,2024-01-31,172,1,2,3,7004.72,21014.16
102331,2024-07-25,42,5,21,20,12606.96,252139.2
102332,2023-04-22,233,7,25,6,11044.9,56328.99
102333,2025-06-26,211,11,5,2,4866.69,8760.04
102334,2024-07-27,139,1,16,15,7004.72,99817.26
102335,2023-11-29,30,12,15,5,1192.37,5365.66
102336,2025-04-23,67,10,5,12,4677.47,56129.64
102337,2025-10-04,243,7,2,6,11044.9,62955.93
102338,2023-05-17,135,1,13,17,7004.72,107172.22
102339,2024-02-04,102,4,15,8,4210.9,33687.2
102340,2024-10-05,184,12,6,7,1192.37,8346.59
102341,2023-08-11,240,9,3,15,2112.21,31683.15
102342,2023-12-03,53,2,20,6,576.14,3456.84
102343,2025-05-14,122,9,22,11,2112.21,23234.31
102344,2024-12-07,193,2,7,7,576.14,3831.33
102345,2024-08-30,158,5,19,2,12606.96,22692.53
102346,2024-10-23,25,3,13,10,1648.77,15663.31
102347,2023-07-13,221,5,10,2,12606.96,25213.92
102348,2024-05-27,53,7,16,18,11044.9,198808.2
102349,2025-08-06,256,11,17,6,4866.69,24820.12
102350,2023-11-27,48,8,19,18,8152.69,132073.58
102351,2024-02-01,134,9,14,6,2112.21,12039.6
102352,2025-10-03,225,4,25,14,4210.9,50109.71
102353,2024-05-12,59,9,6,18,2112.21,34217.8
102354,2023-03-01,174,4,19,15,4210.9,50530.8
102355,2025-05-27,207,11,4,15,4866.69,69350.33
102356,2025-10-13,121,7,17,5,11044.9,46940.83
102357,2023-01-05,193,9,5,3,2112.21,5702.97
102358,2024-04-03,179,6,22,6,8457.66,50745.96
102359,2025-01-19,8,6,18,15,8457.66,107835.17
102360,2025-04-09,292,3,24,3,1648.77,4698.99
102361,2023-12-23,38,10,5,11,4677.47,48879.56
102362,2023-03-22,286,10,18,9,4677.47,42097.23
102363,2024-08-14,280,1,6,5,7004.72,29770.06
102364,2024-11-08,18,10,23,8,4677.47,33677.78
102365,2024-05-28,260,5,21,5,12606.96,63034.8
102366,2025-11-14,284,11,3,3,4866.69,14600.07
102367,2025-11-05,235,1,23,15,7004.72,105070.8
102368,2024-04-26,279,7,15,13,11044.9,136404.51
102369,2024-01-18,14,10,15,9,4677.47,42097.23
102370,2023-05-11,237,8,20,18,8152.69,139411.0
102371,2025-06-12,259,8,23,5,8152.69,36687.11
102372,2025-11-23,296,4,16,2,4210.9,7579.62
102373,2025-12-09,1,7,21,6,11044.9,59642.46
102374,2025-01-25,27,12,9,1,1192.37,1073.13
102375,2025-03-10,196,12,20,11,1192.37,11804.46
102376,2023-03-04,64,3,9,18,1648.77,29677.86
102377,2025-02-06,138,5,6,17,12606.96,214318.32
102378,2024-02-06,72,6,20,10,8457.66,84576.6
102379,2023-09-30,273,12,19,9,1192.37,9658.2
102380,2024-03-31,100,9,19,4,2112.21,8448.84
102381,2023-06-13,168,3,18,11,1648.77,16322.82
102382,2023-12-31,176,7,6,19,11044.9,209853.1
102383,2024-03-29,114,6,17,20,8457.66,152237.88
102384,2024-04-02,259,2,18,13,576.14,7489.82
102385,2025-09-29,266,5,13,18,12606.96,226925.28
102386,2025-09-25,148,5,8,1,12606.96,12606.96
102387,2023-09-03,263,10,3,4,4677.47,15903.4
102388,2023-12-04,25,4,17,11,4210.9,44003.9
102389,2023-03-19,45,6,7,13,8457.66,109949.58
102390,2025-07-18,56,6,11,7,8457.66,59203.62
102391,2025-01-19,110,7,16,17,11044.9,187763.3
102392,2025-07-05,163,1,1,20,7004.72,140094.4
102393,2023-08-12,146,2,2,12,576.14,6913.68
102394,2025-12-19,63,12,19,17,1192.37,19256.78
102395,2023-09-27,245,1,9,12,7004.72,84056.64
102396,2025-12-14,286,6,13,6,8457.66,43134.07
102397,2025-05-26,214,1,11,19,7004.72,126435.2
102398,2025-07-10,276,8,9,10,8152.69,69297.87
102399,2024-11-22,262,6,24,9,8457.66,72312.99
102400,2025-05-14,187,6,23,20,8457.66,169153.2
102401,2024-09-15,61,2,23,14,576.14,6452.77
102402,2023-01-13,21,1,5,10,7004.72,70047.2
102403,2024-04-20,38,4,5,4,4210.9,15159.24
102404,2023-05-22,107,1,11,11,7004.72,73199.32
102405,2025-05-21,285,12,6,4,1192.37,4769.48
102406,2025-11-30,269,10,13,13,4677.47,57766.75
102407,2025-10-01,74,8,23,8,8152.69,61960.44
102408,2025-06-22,150,11,14,5,4866.69,21900.1
102409,2025-11-21,86,6,10,7,8457.66,50323.08
102410,2024-03-23,89,12,18,4,1192.37,4292.53
102411,2023-05-09,65,4,20,5,4210.9,17896.33
102412,2024-09-16,48,1,13,1,7004.72,5954.01
102413,2025-04-30,135,8,6,7,8152.69,51361.95
102414,2023-02-19,273,3,25,16,1648.77,25061.3
102415,2025-07-22,91,3,12,16,1648.77,25061.3
102416,2025-01-13,288,11,9,16,4866.69,77867.04
102417,2023-03-08,167,3,20,3,1648.77,4698.99
102418,2025-07-17,196,11,18,8,4866.69,35040.17
102419,2024-01-08,226,2,21,16,576.14,9218.24
102420,2024-03-16,102,8,23,7,8152.69,48508.51
102421,2024-01-17,15,6,6,6,8457.66,50745.96
102422,2024-03-14,211,3,4,14,1648.77,20774.5
102423,2023-06-04,156,4,18,18,4210.9,75796.2
102424,2024-10-27,187,12,8,19,1192.37,19256.78
102425,2024-10-17,285,5,9,14,12606.96,176497.44
102426,2025-08-06,253,4,6,13,4210.9,54741.7
102427,2024-11-12,134,5,19,16,12606.96,191625.79
102428,2024-01-05,229,10,19,15,4677.47,70162.05
102429,2025-06-20,36,3,2,11,1648.77,18136.47
102430,2025-08-17,270,8,24,4,8152.69,32610.76
102431,2024-10-31,71,10,18,17,4677.47,79516.99
102432,2023-07-21,69,6,13,2,8457.66,16069.55
102433,2023-04-02,136,9,16,20,2112.21,38019.78
102434,2025-08-11,266,9,17,19,2112.21,38125.39
102435,2025-02-01,264,6,6,8,8457.66,64278.22
102436,2023-05-05,21,4,1,9,4210.9,30318.48
102437,2025-03-05,42,10,19,11,4677.47,51452.17
102438,2023-11-30,108,12,19,3,1192.37,3577.11
102439,2023-12-09,179,11,1,3,4866.69,14600.07
102440,2025-11-13,99,1,20,7,7004.72,41678.08
102441,2025-08-20,43,4,22,19,4210.9,76006.74
102442,2023-08-24,75,7,2,5,11044.9,49702.05
102443,2023-11-19,61,11,23,15,4866.69,69350.33
102444,2023-10-13,28,2,20,3,576.14,1728.42
102445,2023-08-03,67,3,2,4,1648.77,6265.33
102446,2023-10-06,176,11,24,17,4866.69,74460.36
102447,2024-02-10,110,1,10,19,7004.72,133089.68
102448,2024-03-02,275,1,22,6,7004.72,39926.9
102449,2024-09-09,267,2,5,10,576.14,5761.4
102450,2023-02-16,286,11,13,17,4866.69,82733.73
102451,2023-01-18,296,11,11,5,4866.69,24333.45
102452,2023-09-21,9,10,7,12,4677.47,44903.71
102453,2025-02-18,34,12,24,1,1192.37,1073.13
102454,2024-12-08,66,12,19,16,1192.37,17170.13
102455,2024-04-13,233,2,5,9,576.14,5185.26
102456,2024-10-30,277,6,13,10,8457.66,76118.94
102457,2023-02-25,133,2,24,5,576.14,2880.7
102458,2023-04-21,217,2,12,20,576.14,11522.8
102459,2025-10-10,143,1,6,20,7004.72,133089.68
102460,2023-06-24,221,7,19,1,11044.9,10492.65
102461,2024-07-30,272,11,4,11,4866.69,53533.59
102462,2023-11-21,4,4,23,10,4210.9,42109.0
102463,2023-02-04,186,7,16,19,11044.9,178375.13
102464,2025-01-24,217,5,20,3,12606.96,37820.88
102465,2024-12-13,191,5,14,6,12606.96,64295.5
102466,2023-08-06,71,5,15,14,12606.96,176497.44
102467,2023-05-02,61,9,4,2,2112.21,4224.42
102468,2025-04-24,284,4,4,15,4210.9,63163.5
102469,2023-07-04,251,3,14,17,1648.77,28029.09
102470,2023-07-19,188,8,4,5,8152.69,38725.28
102471,2023-08-10,176,12,2,15,1192.37,17885.55
102472,2025-04-16,232,2,8,2,576.14,1094.67
102473,2023-06-13,25,5,12,17,12606.96,171454.66
102474,2024-02-13,206,3,4,7,1648.77,11541.39
102475,2024-01-08,179,9,17,12,2112.21,24079.19
102476,2024-06-03,255,1,7,4,7004.72,26617.94
102477,2024-02-15,207,3,15,9,1648.77,13355.04
102478,2025-06-13,77,2,12,19,576.14,10946.66
102479,2023-10-11,244,1,2,2,7004.72,11207.55
102480,2025-05-21,52,5,11,19,12606.96,239532.24
102481,2023-08-27,26,8,19,16,8152.69,117398.74
102482,2024-05-31,20,1,24,9,7004.72,59890.36
102483,2023-05-20,289,12,23,9,1192.37,10194.76
102484,2023-05-15,163,3,2,9,1648.77,14096.98
102485,2024-09-01,255,7,20,17,11044.9,150210.64
102486,2023-05-14,102,8,19,15,8152.69,110061.31
102487,2025-02-21,285,12,10,4,1192.37,4531.01
102488,2023-07-23,77,4,16,10,4210.9,33687.2
102489,2024-06-29,128,4,6,11,4210.9,44003.9
102490,2025-11-21,149,10,19,4,4677.47,14967.9
102491,2023-01-31,35,12,9,6,1192.37,6081.09
102492,2023-10-13,14,4,15,2,4210.9,8000.71
102493,2023-12-18,55,2,14,2,576.14,1037.05
102494,2023-02-26,133,2,18,3,576.14,1728.42
102495,2025-11-16,259,10,15,5,4677.47,19879.25
102496,2025-06-29,12,12,18,17,1192.37,19256.78
102497,2025-11-06,16,2,18,13,576.14,6366.35
